id,full_name,nationality,date_of_birth,rider_role,source_url,data_confidence,created_at,updated_at
1cc3588f-715e-5258-8452-6aed5b45d891,Max Walker,GBR,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
93fe8fae-dbfd-536a-b12b-7a3abc54ff9a,Michael Valgren,DEN,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
d9d5f4a3-63ac-538b-b5cb-6f5acaec3faf,Guillaume Martin,FRA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
262fc7c9-0161-525f-a06e-e97029a5cd56,Romain Grégoire,FRA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
98c6c402-8279-5fd8-8c39-4ce09692b5be,Clément Berthet,FRA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
45867e91-cd61-5189-af56-84c2ec3e85ef,Clément Braz Afonso,FRA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
82501024-2eae-58ad-a1ab-9cbebd57d3fb,Lorenzo Germani,ITA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
e860a231-a46e-5d7b-bf16-e79de19e6db4,Quentin Pacher,FRA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
a650c970-451d-5e46-931f-eac574e3a3fd,Clément Russo,FRA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
13d9f9b1-2a84-5049-be9a-eba1b70e4112,Ewen Costiou,FRA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
77946d3e-250c-52f4-af44-d6ea05c2f57e,Filippo Ganna,,,unknown,https://www.procyclingstats.com/race/tour-de-france/2026/startlist,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
d1c8fa4a-9cab-53ea-8e33-c43402eda349,Carlos Rodríguez,,,unknown,https://www.procyclingstats.com/race/tour-de-france/2026/startlist,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
6f4cbb71-d7e1-5bbb-aed4-4d4884aabe93,Michał Kwiatkowski,,,unknown,https://www.procyclingstats.com/race/tour-de-france/2026/startlist,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
2cc1972e-8505-5629-bebd-9e57076d4e94,Kévin Vauquelin,,,unknown,https://www.procyclingstats.com/race/tour-de-france/2026/startlist,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
7adfbf0e-f66a-5b31-8949-3e5563fd69f4,Dorian Godon,,,unknown,https://www.procyclingstats.com/race/tour-de-france/2026/startlist,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
d6816ca2-edbe-555b-af11-fedadd2d8daf,Thymen Arensman,,,unknown,https://www.procyclingstats.com/race/tour-de-france/2026/startlist,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
19214a4f-1fa4-51fc-bd3b-7bf4984c9aa4,Juan Ayuso,ESP,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
97f3320e-63f9-5b67-8cce-d2388db6c3c6,Mads Pedersen,DEN,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
d01e9ae3-faa8-5fcd-a403-e4c0d95db31e,Mathias Vacek,CZE,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
02c694eb-1507-5c67-a0a6-b799ab9fa035,Mattias Skjelmose,DEN,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
c6e3fb2e-4dab-5107-82d9-7ffd9c0a667e,Quinn Simmons,USA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
8eab81d1-9a40-58fd-8e38-c775a767469a,Derek Gee-West,CAN,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
0bc6c7e8-e703-59e1-92b1-68a38ed2b474,Carlos Verona,ESP,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
565f110d-d7ad-5714-9406-51763964e3b9,Toms Skujiņš,LAT,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
5a2248a9-0387-5da7-b6b0-4e69e3aee972,Arnaud De Lie,BEL,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
d3b9a75e-b409-5584-be3c-4a6e6b19934a,Lennert Van Eetvelt,BEL,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
8694de12-5bd7-5d2a-8eca-b3fec3605082,Georg Zimmermann,GER,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
b35250ba-2779-56d4-8744-9adf3fd4d2d7,Huub Artz,NED,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
e3c0eb7d-e6f8-5f63-9f05-21e50e33d578,Jenno Berckmoes,BEL,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
72965280-79b2-5da8-8a03-118ee5a0d700,Liam Slock,BEL,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
161ec369-3663-52b0-9f1b-a99e6b11bb5d,Lars Craps,BEL,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
fc5329a0-e4ff-5e86-8944-254c6116cf42,Baptiste Veistroffer,FRA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
ba5926d0-ed5d-5701-86ae-aefac9a975c0,Cian Uijtdebroeks,,,unknown,https://www.procyclingstats.com/race/tour-de-france/2026/startlist,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
54a2b472-f37d-59cd-a932-5d3de6af02bc,Einer Rubio,,,unknown,https://www.procyclingstats.com/race/tour-de-france/2026/startlist,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
80a6e038-e0f4-5a4d-a9e2-aed5c448c6a5,Pablo Castrillo,,,unknown,https://www.procyclingstats.com/race/tour-de-france/2026/startlist,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
693e44c8-1b2f-5fcb-a54c-a0f7b7588601,Roger Adrià,,,unknown,https://www.procyclingstats.com/race/tour-de-france/2026/startlist,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
3fd0273e-c2d6-5eef-9f26-ff0e7f9c577c,Biniam Girmay,ERI,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
a4cd7712-478f-59d0-bbb9-a2cea2efada3,Jake Stewart,GBR,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
9662afde-f80b-5b6a-8941-51cb94e657e7,Lewis Askey,GBR,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
c1b7ba5b-b429-59a8-aa55-ed543759c468,Krists Neilands,LAT,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
2928ffcf-9fa4-5f1a-b46b-454acbfebfcb,Marco Frigo,ITA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
b1bd25af-b3ad-5932-92db-4de0613b53cc,Matis Louvel,FRA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
9f7c0df8-daca-5ddc-97d3-40fdab38ff60,George Bennett,NZL,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
db994ff6-e033-59d9-9f4e-34c974bc8784,Tom Van Asbroeck,BEL,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
b0e2ea92-177e-527d-9d55-6e723bf54601,Tim van Dijke,NED,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
e8f3e17f-c9c3-529d-a5b0-a5a3dbdb745b,Remco Evenepoel,BEL,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
c1379c90-c95e-555d-a574-798c4a1d02ae,Nico Denz,GER,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
8d198e7a-109f-5c70-ad01-7d25f05143e3,Florian Lipowitz,GER,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
4a0a4781-d7f6-5f52-9c72-8726416c0270,Mattia Cattaneo,ITA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
9030eaad-77b9-5d8f-97f2-e273551db83d,Jan Tratnik,SLO,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
64354697-56c9-501a-9cc5-ec56b1f4ab5f,Maxim Van Gils,BEL,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
e135ca37-cd80-57e1-b07f-d484f1328d38,Jai Hindley,AUS,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
798b0cfe-46d3-5805-aee5-fef619bc44a9,Valentin Paret-Peintre,,,unknown,https://www.procyclingstats.com/race/tour-de-france/2026/startlist,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
58d1bd94-6d18-5032-b314-095d71e8c411,Mikel Landa,,,unknown,https://www.procyclingstats.com/race/tour-de-france/2026/startlist,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
a0b15cf2-0911-520b-bc76-93dc15c492a8,Tim Merlier,,,unknown,https://www.procyclingstats.com/race/tour-de-france/2026/startlist,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
048b471b-df59-5167-8893-3243277d7516,Jasper Stuyven,,,unknown,https://www.procyclingstats.com/race/tour-de-france/2026/startlist,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
b75e3203-3a4d-51c2-8890-84597b6ff9d3,Ilan Van Wilder,,,unknown,https://www.procyclingstats.com/race/tour-de-france/2026/startlist,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
7b576fcb-0fbe-5ecf-b5ac-254b3190e49c,Louis Vervaeke,,,unknown,https://www.procyclingstats.com/race/tour-de-france/2026/startlist,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
765b09ad-4bf9-505f-9038-b9c2be6990bb,Dylan van Baarle,,,unknown,https://www.procyclingstats.com/race/tour-de-france/2026/startlist,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
b9cf7d17-3043-556a-9c7a-60a1a1549069,Bert Van Lerberghe,,,unknown,https://www.procyclingstats.com/race/tour-de-france/2026/startlist,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
3a5bfceb-c04f-5333-bcdb-9442be1a0bdc,Michael Matthews,AUS,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
599087be-aff4-5e92-9d52-4839dcf9238a,Luke Plapp,AUS,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
c72c0d8d-6dba-580a-ba68-06536ff4e82b,Pascal Ackermann,GER,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
8cb5330f-eabe-58d3-b6b0-7db18cf88d69,Ben O'Connor,AUS,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
fe9e9309-9e11-5a3d-8b3d-3a079f4e8236,Mauro Schmid,SUI,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
5ff66d29-e3b9-5fc9-afb6-d57dd2c842bd,Kelland O'Brien,AUS,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
87529e45-6da3-5a09-977c-5e887ecf3953,Felix Engelhardt,GER,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
db5e6f68-2205-57f1-a902-8ca2f5dde270,Luke Durbridge,AUS,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
edda09e4-fc88-5f2c-8ad5-2a9e589475a2,Pavel Bittner,CZE,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
c02fffc2-bb51-53ae-af93-d666b65ee6ae,Warren Barguil,FRA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
3183cf19-1071-5ce1-b0ca-f7908d784930,Frank van den Broek,NED,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
cad05284-cc48-51dd-883c-249a9de693b6,Robbe Dhondt,BEL,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
77f87312-f5e1-5a71-a7f5-5ece860bf89b,Julius van den Berg,NED,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
f1f42bda-d752-5628-b432-dbb6a559b596,Niklas Märkl,GER,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
249b7766-f897-5b1c-aeb4-7f47792242fc,Frits Biesterbos,NED,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
d32f980e-d638-5d60-9703-d74f033345f0,John Degenkolb,GER,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
9b78a863-9ebb-5254-84b2-bdd445d7a037,Victor Campenaerts,BEL,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
25c4f996-a7b1-5b3c-98d3-fd197dcc59aa,Edoardo Affini,ITA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
8b6b639d-de4d-5212-957d-dcdf720196c0,Per Strand Hagenes,NOR,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
51dcff22-a00e-5656-af24-4c131546f341,Matteo Jorgenson,USA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
320a8abb-041c-5bdc-b165-4843b0ed77a3,Sepp Kuss,USA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
13ee15fc-cc6b-5f7a-ad91-0e5c0e305f70,Bruno Armirail,FRA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
26d6b95b-514b-5c60-8078-05377e897809,Davide Piganzoli,ITA,,unknown,https://www.cyclingweekly.com/racing/tour-de-france/tour-de-france-2026-start-list,medium,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z
